,nome,partido,uf,ano,pla,par,vnp,dp,pp,aup,aNj,pcom,ajcom,aNjcom
1806,EDUARDO NANTES BOLSONARO,PL,SP,2019,42,3,256,35,88,22,3,145,14,16
1807,EDUARDO NANTES BOLSONARO,PL,SP,2020,15,0,391,16,96,3,3,166,13,27
1808,EDUARDO NANTES BOLSONARO,PL,SP,2021,26,5,722,11,122,9,1,166,13,26
1809,EDUARDO NANTES BOLSONARO,PL,SP,2022,17,0,269,16,59,13,3,20,6,8
1810,EDUARDO PEDROSA CURY,PSDB,SP,2019,245,52,303,10,100,12,1,262,23,36
1811,EDUARDO PEDROSA CURY,PSDB,SP,2020,16,0,394,21,101,1,0,222,1,13
1812,EDUARDO PEDROSA CURY,PSDB,SP,2021,227,60,762,112,131,0,1,222,1,13
1813,EDUARDO PEDROSA CURY,PSDB,SP,2022,96,30,338,6,71,3,1,61,1,3
1814,ELEUSES VIEIRA DE PAIVA,PSD,SP,2019,0,0,0,0,0,0,0,0,0,0
1815,ELEUSES VIEIRA DE PAIVA,PSD,SP,2020,0,0,0,0,0,0,0,29,0,7
1816,ELEUSES VIEIRA DE PAIVA,PSD,SP,2021,0,0,0,0,0,0,0,29,0,9
1817,ELEUSES VIEIRA DE PAIVA,PSD,SP,2022,2,0,170,7,40,0,2,29,0,9
1818,ENRICO VAN BLARCUM DE GRAAF MISASI,MDB,SP,2019,169,8,320,19,109,4,0,199,2,22
1819,ENRICO VAN BLARCUM DE GRAAF MISASI,MDB,SP,2020,67,3,384,144,93,8,1,129,15,46
1820,ENRICO VAN BLARCUM DE GRAAF MISASI,MDB,SP,2021,136,10,745,123,126,6,0,129,15,46
1821,ENRICO VAN BLARCUM DE GRAAF MISASI,MDB,SP,2022,13,0,344,6,71,0,4,35,0,18
1822,EUGENIO JOSÉ ZULIANI,UNIÃO,SP,2019,339,32,304,26,99,10,4,221,18,47
1823,EUGENIO JOSÉ ZULIANI,UNIÃO,SP,2020,163,2,368,11,98,4,0,152,30,52
1824,EUGENIO JOSÉ ZULIANI,UNIÃO,SP,2021,310,46,693,1,117,9,6,149,30,48
1825,EUGENIO JOSÉ ZULIANI,UNIÃO,SP,2022,172,17,218,2,39,17,19,8,17,27
1826,FAUSTO RUY PINATO,PP,SP,2019,205,3,301,3,92,13,8,65,13,82
1827,FAUSTO RUY PINATO,PP,SP,2020,93,0,391,12,98,3,1,114,12,61
1828,FAUSTO RUY PINATO,PP,SP,2021,141,1,732,5,124,4,4,114,12,61
1829,FAUSTO RUY PINATO,PP,SP,2022,28,0,294,4,60,12,3,37,11,6
1830,FRANCISCO ALEXANDRE FILHO,PODE,SP,2019,0,0,0,0,0,0,0,0,0,0
1831,FRANCISCO ALEXANDRE FILHO,PODE,SP,2020,0,0,0,0,0,0,0,21,0,6
1832,FRANCISCO ALEXANDRE FILHO,PODE,SP,2021,0,0,0,0,0,0,0,22,0,6
1833,FRANCISCO ALEXANDRE FILHO,PODE,SP,2022,5,0,51,2,22,0,0,22,0,6
1834,FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA,PL,SP,2019,23,0,263,0,90,22,1,56,15,30
1835,FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA,PL,SP,2020,4,0,394,0,99,3,0,67,7,26
1836,FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA,PL,SP,2021,3,0,756,0,129,3,0,67,9,26
1837,FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA,PL,SP,2022,5,0,266,0,52,21,2,4,8,5
1838,GILBERTO NASCIMENTO SILVA,PSC,SP,2019,363,4,294,33,107,5,1,83,30,52
1839,GILBERTO NASCIMENTO SILVA,PSC,SP,2020,12,0,392,12,97,5,0,48,39,43
1840,GILBERTO NASCIMENTO SILVA,PSC,SP,2021,5,1,511,12,85,47,0,46,38,40
1841,GILBERTO NASCIMENTO SILVA,PSC,SP,2022,15,1,326,15,56,19,0,29,3,8
1842,GUILHERME MURARO DERRITE,PL,SP,2019,199,0,324,0,111,2,0,204,5,37
1843,GUILHERME MURARO DERRITE,PL,SP,2020,55,0,394,0,101,1,0,142,0,19
1844,GUILHERME MURARO DERRITE,PL,SP,2021,71,0,762,0,132,0,0,135,0,17
1845,GUILHERME MURARO DERRITE,PL,SP,2022,15,2,354,1,75,0,0,16,0,0
1846,GUILHERME MUSSI FERREIRA,PP,SP,2019,19,0,99,1,44,3,18,32,7,60
1847,GUILHERME MUSSI FERREIRA,PP,SP,2020,1,0,335,0,80,8,14,16,2,30
1848,GUILHERME MUSSI FERREIRA,PP,SP,2021,16,0,671,0,108,1,23,16,2,30
1849,GUILHERME MUSSI FERREIRA,PP,SP,2022,5,0,200,0,42,9,24,0,2,1
1850,HERCULANO CASTILHO PASSOS JUNIOR,REPUBLICANOS,SP,2019,156,9,302,39,100,7,6,202,7,29
1851,HERCULANO CASTILHO PASSOS JUNIOR,REPUBLICANOS,SP,2020,27,0,373,12,87,14,1,149,8,31
1852,HERCULANO CASTILHO PASSOS JUNIOR,REPUBLICANOS,SP,2021,47,4,760,6,129,1,2,144,8,31
1853,HERCULANO CASTILHO PASSOS JUNIOR,REPUBLICANOS,SP,2022,23,1,334,5,70,3,2,27,8,4
1854,IVAN VALENTE,PSOL,SP,2019,517,2,315,324,107,6,0,169,10,20
1855,IVAN VALENTE,PSOL,SP,2020,524,0,394,146,98,3,1,232,5,43
1856,IVAN VALENTE,PSOL,SP,2021,256,5,762,308,129,0,3,232,3,39
1857,IVAN VALENTE,PSOL,SP,2022,114,2,341,96,72,3,0,35,3,15
1858,JEFFERSON ALVES DE CAMPOS,PL,SP,2019,245,2,228,18,90,17,4,81,12,20
1859,JEFFERSON ALVES DE CAMPOS,PL,SP,2020,0,0,343,0,75,0,0,89,2,20
1860,JEFFERSON ALVES DE CAMPOS,PL,SP,2021,65,13,721,17,124,6,2,89,2,21
1861,JEFFERSON ALVES DE CAMPOS,PL,SP,2022,53,3,348,5,72,0,3,16,0,13
1862,JOICE CRISTINA HASSELMANN,PSDB,SP,2019,21,0,265,53,96,16,1,56,14,7
1863,JOICE CRISTINA HASSELMANN,PSDB,SP,2020,167,2,340,73,90,12,0,117,4,3
1864,JOICE CRISTINA HASSELMANN,PSDB,SP,2021,95,7,703,47,122,10,0,116,4,3
1865,JOICE CRISTINA HASSELMANN,PSDB,SP,2022,24,1,341,26,70,5,0,48,3,3
1866,JOSE AUGUSTO ROSA,PL,SP,2019,241,2,310,56,110,2,1,194,5,103
1867,JOSE AUGUSTO ROSA,PL,SP,2020,20,0,394,8,102,0,0,172,2,96
1868,JOSE AUGUSTO ROSA,PL,SP,2021,49,3,762,5,132,0,0,167,2,88
1869,JOSE AUGUSTO ROSA,PL,SP,2022,22,1,338,6,69,3,3,24,2,30
1870,JOSÉ GUILHERME NEGRÃO PEIXOTO,PSC,SP,2019,56,6,320,21,112,1,0,104,1,74
1871,JOSÉ GUILHERME NEGRÃO PEIXOTO,PSC,SP,2020,42,0,387,7,97,4,1,110,0,20
1872,JOSÉ GUILHERME NEGRÃO PEIXOTO,PSC,SP,2021,55,18,762,8,132,0,0,110,0,20
1873,JOSÉ GUILHERME NEGRÃO PEIXOTO,PSC,SP,2022,58,9,356,16,75,0,0,20,0,9
1874,KATIA DA SILVA SASTRE,PL,SP,2019,116,3,273,0,98,10,5,185,14,73
1875,KATIA DA SILVA SASTRE,PL,SP,2020,23,0,391,0,93,7,2,165,2,172
1876,KATIA DA SILVA SASTRE,PL,SP,2021,102,3,762,3,131,1,0,160,0,172
1877,KATIA DA SILVA SASTRE,PL,SP,2022,56,1,354,0,74,0,1,33,0,11
1878,KIM PATROCA KATAGUIRI,UNIÃO,SP,2019,216,31,277,72,97,6,10,306,12,77
1879,KIM PATROCA KATAGUIRI,UNIÃO,SP,2020,120,1,393,56,101,0,1,331,3,29
1880,KIM PATROCA KATAGUIRI,UNIÃO,SP,2021,528,95,759,55,127,0,5,326,3,22
1881,KIM PATROCA KATAGUIRI,UNIÃO,SP,2022,105,9,306,27,67,4,4,47,3,8
1882,LUIZ CARLOS MOTTA,PL,SP,2019,172,0,300,3,108,2,3,165,0,39
1883,LUIZ CARLOS MOTTA,PL,SP,2020,74,0,394,3,102,0,0,111,0,42
1884,LUIZ CARLOS MOTTA,PL,SP,2021,83,3,762,4,129,0,3,106,0,42
1885,LUIZ CARLOS MOTTA,PL,SP,2022,28,4,323,3,67,0,8,20,0,18
1886,LUIZ FELIPE BALEIA TENUTO ROSSI,MDB,SP,2019,89,0,314,14,98,15,0,37,0,15
1887,LUIZ FELIPE BALEIA TENUTO ROSSI,MDB,SP,2020,81,1,386,40,98,4,0,67,22,51
1888,LUIZ FELIPE BALEIA TENUTO ROSSI,MDB,SP,2021,24,1,705,2,117,15,0,67,22,51
1889,LUIZ FELIPE BALEIA TENUTO ROSSI,MDB,SP,2022,10,2,344,0,65,10,0,14,3,14
1890,LUIZ PAULO TEIXEIRA FERREIRA,PT,SP,2019,446,20,292,36,106,6,1,357,17,109
1891,LUIZ PAULO TEIXEIRA FERREIRA,PT,SP,2020,449,0,393,44,100,1,1,243,2,83
1892,LUIZ PAULO TEIXEIRA FERREIRA,PT,SP,2021,398,8,762,146,131,0,1,235,0,79
1893,LUIZ PAULO TEIXEIRA FERREIRA,PT,SP,2022,103,3,349,34,67,0,8,58,0,31
1894,LUIZ PHILIPPE DE ORLEANS BRAGANÇA,PL,SP,2019,199,24,312,8,107,5,1,266,7,42
1895,LUIZ PHILIPPE DE ORLEANS BRAGANÇA,PL,SP,2020,130,0,392,5,99,3,0,171,3,30
1896,LUIZ PHILIPPE DE ORLEANS BRAGANÇA,PL,SP,2021,163,29,725,2,124,4,4,168,3,27
1897,LUIZ PHILIPPE DE ORLEANS BRAGANÇA,PL,SP,2022,31,1,341,1,66,0,9,24,0,7
1898,LUIZA ERUNDINA DE SOUSA,PSOL,SP,2019,259,10,250,42,89,24,0,173,23,57
1899,LUIZA ERUNDINA DE SOUSA,PSOL,SP,2020,432,0,394,32,99,3,0,153,44,57
1900,LUIZA ERUNDINA DE SOUSA,PSOL,SP,2021,262,22,630,79,104,27,1,155,44,57
1901,LUIZA ERUNDINA DE SOUSA,PSOL,SP,2022,106,4,299,18,65,10,0,33,5,12
1902,MARCIO LUIZ ALVINO DE SOUZA,PL,SP,2019,87,0,324,83,113,0,0,110,0,6
1903,MARCIO LUIZ ALVINO DE SOUZA,PL,SP,2020,7,0,394,9,102,0,0,65,0,10
1904,MARCIO LUIZ ALVINO DE SOUZA,PL,SP,2021,28,0,762,2,132,0,0,65,0,10
1905,MARCIO LUIZ ALVINO DE SOUZA,PL,SP,2022,14,1,356,8,75,0,0,3,0,2
1906,MARCIO TADEU ANHAIA DE LEMOS,PL,SP,2019,345,7,324,158,105,2,6,209,2,73
1907,MARCIO TADEU ANHAIA DE LEMOS,PL,SP,2020,54,0,394,31,100,2,0,222,1,71
1908,MARCIO TADEU ANHAIA DE LEMOS,PL,SP,2021,181,43,733,161,127,0,5,214,0,66
1909,MARCIO TADEU ANHAIA DE LEMOS,PL,SP,2022,88,8,354,55,73,0,2,52,0,10
1910,MARCO ANTÔNIO FELICIANO,PL,SP,2019,157,0,293,21,92,20,1,300,8,11
1911,MARCO ANTÔNIO FELICIANO,PL,SP,2020,15,0,392,1,101,1,0,221,6,13
1912,MARCO ANTÔNIO FELICIANO,PL,SP,2021,18,0,722,6,124,6,0,221,6,13
1913,MARCO ANTÔNIO FELICIANO,PL,SP,2022,14,1,321,9,68,7,0,27,6,5
1914,MARCO AURELIO BERTAIOLLI,PSD,SP,2019,228,5,324,13,112,1,0,199,5,1
1915,MARCO AURELIO BERTAIOLLI,PSD,SP,2020,11,0,391,4,99,2,1,160,0,12
1916,MARCO AURELIO BERTAIOLLI,PSD,SP,2021,140,20,762,28,131,1,0,160,0,12
1917,MARCO AURELIO BERTAIOLLI,PSD,SP,2022,37,2,336,6,71,1,3,25,0,2
1918,MARCOS ANTONIO PEREIRA,REPUBLICANOS,SP,2019,1819,1771,278,13,79,34,0,43,3,1
1919,MARCOS ANTONIO PEREIRA,REPUBLICANOS,SP,2020,1682,1674,364,6,89,13,0,113,20,4
1920,MARCOS ANTONIO PEREIRA,REPUBLICANOS,SP,2021,95,74,692,0,118,14,0,113,20,4
1921,MARCOS ANTONIO PEREIRA,REPUBLICANOS,SP,2022,4,0,292,2,66,9,0,23,6,0
1922,MARIA DO PARTO MENDES ROSAS,REPUBLICANOS,SP,2019,120,6,322,10,112,1,0,192,36,0
1923,MARIA DO PARTO MENDES ROSAS,REPUBLICANOS,SP,2020,60,2,394,10,101,1,0,183,35,0
1924,MARIA DO PARTO MENDES ROSAS,REPUBLICANOS,SP,2021,58,7,612,3,112,17,0,180,35,0
1925,MARIA DO PARTO MENDES ROSAS,REPUBLICANOS,SP,2022,49,4,190,2,45,0,0,34,0,0
1926,MIGUEL LOMBARDI,PL,SP,2019,291,3,324,5,113,0,0,288,1,11
1927,MIGUEL LOMBARDI,PL,SP,2020,11,0,391,2,101,1,0,276,0,30
1928,MIGUEL LOMBARDI,PL,SP,2021,21,0,762,0,130,0,2,278,0,31
1929,MIGUEL LOMBARDI,PL,SP,2022,14,1,354,3,75,0,0,48,0,8
1930,MILTON VIEIRA PINTO,REPUBLICANOS,SP,2019,247,0,313,24,103,9,1,54,11,77
1931,MILTON VIEIRA PINTO,REPUBLICANOS,SP,2020,24,0,382,7,96,5,1,37,6,16
1932,MILTON VIEIRA PINTO,REPUBLICANOS,SP,2021,20,0,416,4,80,3,1,38,6,16
1933,MILTON VIEIRA PINTO,REPUBLICANOS,SP,2022,8,0,327,2,63,9,3,18,5,8
1934,NICOLINO BOZZELLA JUNIOR,UNIÃO,SP,2019,140,0,290,10,98,11,4,176,9,43
1935,NICOLINO BOZZELLA JUNIOR,UNIÃO,SP,2020,27,0,381,3,95,6,1,120,6,23
1936,NICOLINO BOZZELLA JUNIOR,UNIÃO,SP,2021,43,2,759,0,131,1,0,120,5,20
1937,NICOLINO BOZZELLA JUNIOR,UNIÃO,SP,2022,16,1,332,0,66,8,1,24,5,8
1938,NILTO IGNACIO TATTO,PT,SP,2019,404,9,293,57,107,6,0,162,11,94
1939,NILTO IGNACIO TATTO,PT,SP,2020,509,0,386,41,96,5,1,120,1,57
1940,NILTO IGNACIO TATTO,PT,SP,2021,458,26,762,151,131,0,1,120,1,58
1941,NILTO IGNACIO TATTO,PT,SP,2022,135,3,354,44,74,0,1,28,0,15
1942,ORLANDO SILVA DE JESUS JUNIOR,PCdoB,SP,2019,374,9,292,114,104,6,3,256,17,170
1943,ORLANDO SILVA DE JESUS JUNIOR,PCdoB,SP,2020,234,2,394,39,100,1,1,311,8,198
1944,ORLANDO SILVA DE JESUS JUNIOR,PCdoB,SP,2021,202,12,762,118,129,1,2,302,8,195
1945,ORLANDO SILVA DE JESUS JUNIOR,PCdoB,SP,2022,65,3,329,40,69,6,0,49,2,28
1946,PAULO PEREIRA DA SILVA,SOLIDARIEDADE,SP,2019,323,0,283,0,84,29,0,28,22,70
1947,PAULO PEREIRA DA SILVA,SOLIDARIEDADE,SP,2020,121,0,391,0,93,9,0,21,24,72
1948,PAULO PEREIRA DA SILVA,SOLIDARIEDADE,SP,2021,75,0,693,0,108,24,0,21,24,73
1949,PAULO PEREIRA DA SILVA,SOLIDARIEDADE,SP,2022,34,0,233,0,38,37,0,2,11,10
1950,PAULO ROBERTO FREIRE DA COSTA,PL,SP,2019,277,5,240,2,66,40,7,103,19,36
1951,PAULO ROBERTO FREIRE DA COSTA,PL,SP,2020,3,0,394,0,98,3,1,57,8,54
1952,PAULO ROBERTO FREIRE DA COSTA,PL,SP,2021,9,0,670,0,120,12,0,57,8,54
1953,PAULO ROBERTO FREIRE DA COSTA,PL,SP,2022,13,0,285,0,57,8,10,17,2,8
1954,PAULO SERGIO ABOU ANNI,UNIÃO,SP,2019,263,3,309,2,109,0,4,76,0,17
1955,PAULO SERGIO ABOU ANNI,UNIÃO,SP,2020,17,0,394,16,101,1,0,77,1,24
1956,PAULO SERGIO ABOU ANNI,UNIÃO,SP,2021,40,1,748,0,130,0,2,77,1,25
1957,PAULO SERGIO ABOU ANNI,UNIÃO,SP,2022,20,2,336,1,71,3,1,19,1,10
1958,RICARDO AUGUSTO MACHADO DA SILVA,PSD,SP,2019,0,0,0,0,0,0,0,162,0,1
1959,RICARDO AUGUSTO MACHADO DA SILVA,PSD,SP,2020,146,0,341,38,81,1,0,344,0,10
1960,RICARDO AUGUSTO MACHADO DA SILVA,PSD,SP,2021,230,3,762,57,130,0,2,345,0,11
1961,RICARDO AUGUSTO MACHADO DA SILVA,PSD,SP,2022,49,4,348,27,72,0,3,41,0,3
1962,RICARDO IZAR JUNIOR,REPUBLICANOS,SP,2019,318,4,276,12,96,10,8,159,14,83
1963,RICARDO IZAR JUNIOR,REPUBLICANOS,SP,2020,76,0,393,12,93,5,4,121,2,50
1964,RICARDO IZAR JUNIOR,REPUBLICANOS,SP,2021,77,2,730,11,126,4,2,121,2,50
1965,RICARDO IZAR JUNIOR,REPUBLICANOS,SP,2022,28,1,328,5,66,2,7,7,1,8
1966,ROBERTO ALVES DE LUCENA,REPUBLICANOS,SP,2019,436,2,279,34,96,17,0,117,20,81
1967,ROBERTO ALVES DE LUCENA,REPUBLICANOS,SP,2020,46,0,394,6,102,0,0,227,18,103
1968,ROBERTO ALVES DE LUCENA,REPUBLICANOS,SP,2021,93,5,667,19,123,9,0,228,18,104
1969,ROBERTO ALVES DE LUCENA,REPUBLICANOS,SP,2022,49,2,354,24,73,1,1,48,5,18
1970,ROBERTO SEBASTIÃO PETERNELLI JUNIOR,UNIÃO,SP,2019,138,5,320,18,103,7,3,270,7,29
1971,ROBERTO SEBASTIÃO PETERNELLI JUNIOR,UNIÃO,SP,2020,75,1,394,92,102,0,0,369,0,36
1972,ROBERTO SEBASTIÃO PETERNELLI JUNIOR,UNIÃO,SP,2021,173,19,762,221,132,0,0,366,0,36
1973,ROBERTO SEBASTIÃO PETERNELLI JUNIOR,UNIÃO,SP,2022,93,7,356,117,72,0,3,105,0,17
1974,RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,PSB,SP,2019,507,19,308,13,108,5,0,285,12,16
1975,RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,PSB,SP,2020,148,0,394,1,101,0,1,266,4,9
1976,RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,PSB,SP,2021,204,8,762,52,130,0,2,262,4,9
1977,RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,PSB,SP,2022,85,4,354,19,74,1,0,82,1,5
1978,ROSANA DE OLIVEIRA VALLE,PL,SP,2019,181,5,317,11,109,4,0,257,5,0
1979,ROSANA DE OLIVEIRA VALLE,PL,SP,2020,82,0,394,5,101,1,0,210,17,6
1980,ROSANA DE OLIVEIRA VALLE,PL,SP,2021,70,4,731,5,124,8,0,206,17,7
1981,ROSANA DE OLIVEIRA VALLE,PL,SP,2022,19,1,319,1,71,3,1,33,2,2
1982,RUI GOETHE DA COSTA FALCÃO,PT,SP,2019,253,1,320,34,112,0,1,185,3,88
1983,RUI GOETHE DA COSTA FALCÃO,PT,SP,2020,157,0,394,6,96,5,1,223,9,26
1984,RUI GOETHE DA COSTA FALCÃO,PT,SP,2021,162,0,701,2,120,9,3,223,9,26
1985,RUI GOETHE DA COSTA FALCÃO,PT,SP,2022,53,0,335,4,70,0,5,36,0,8
1986,SAMIA DE SOUZA BOMFIM,PSOL,SP,2019,431,5,318,65,108,3,2,232,17,42
1987,SAMIA DE SOUZA BOMFIM,PSOL,SP,2020,533,0,393,192,100,1,1,165,31,33
1988,SAMIA DE SOUZA BOMFIM,PSOL,SP,2021,265,7,440,20,78,47,7,158,31,32
1989,SAMIA DE SOUZA BOMFIM,PSOL,SP,2022,422,4,341,220,64,11,0,29,0,3
1990,SAMUEL MOREIRA DA SILVA JUNIOR,PSDB,SP,2019,85,6,315,19,107,5,1,188,12,1
1991,SAMUEL MOREIRA DA SILVA JUNIOR,PSDB,SP,2020,13,0,394,138,102,0,0,169,2,4
1992,SAMUEL MOREIRA DA SILVA JUNIOR,PSDB,SP,2021,63,5,762,1,131,0,1,168,2,4
1993,SAMUEL MOREIRA DA SILVA JUNIOR,PSDB,SP,2022,35,0,334,34,71,3,1,35,2,2
1994,TABATA CLAUDIA AMARAL DE PONTES,PSB,SP,2019,263,12,312,11,104,7,2,211,11,25
1995,TABATA CLAUDIA AMARAL DE PONTES,PSB,SP,2020,319,2,394,15,101,1,0,354,5,36
1996,TABATA CLAUDIA AMARAL DE PONTES,PSB,SP,2021,338,15,760,19,129,1,2,348,5,36
1997,TABATA CLAUDIA AMARAL DE PONTES,PSB,SP,2022,189,9,340,11,72,0,3,115,0,5
1998,VANDERLEI MACRIS,PSDB,SP,2019,226,3,305,23,104,8,1,161,4,25
1999,VANDERLEI MACRIS,PSDB,SP,2020,18,0,391,6,98,4,0,124,5,26
2000,VANDERLEI MACRIS,PSDB,SP,2021,101,10,745,14,129,0,3,125,5,27
2001,VANDERLEI MACRIS,PSDB,SP,2022,17,0,349,6,66,4,5,23,5,5
2002,VICENTE PAULO DA SILVA,PT,SP,2019,349,0,290,125,102,10,1,52,15,62
2003,VICENTE PAULO DA SILVA,PT,SP,2020,261,0,394,106,98,3,1,57,4,31
2004,VICENTE PAULO DA SILVA,PT,SP,2021,213,11,740,213,129,3,0,57,4,32
2005,VICENTE PAULO DA SILVA,PT,SP,2022,69,3,311,57,66,7,2,14,2,8
2006,VINICIUS LAZZER POIT,NOVO,SP,2019,134,12,324,51,111,2,0,293,1,0
2007,VINICIUS LAZZER POIT,NOVO,SP,2020,115,1,391,60,101,1,0,113,4,4
2008,VINICIUS LAZZER POIT,NOVO,SP,2021,107,1,762,103,132,0,0,104,4,4
2009,VINICIUS LAZZER POIT,NOVO,SP,2022,10,0,329,5,69,5,1,23,4,4
2010,VINICIUS RAPOZO DE CARVALHO,REPUBLICANOS,SP,2019,376,15,304,93,94,17,2,182,9,33
2011,VINICIUS RAPOZO DE CARVALHO,REPUBLICANOS,SP,2020,55,1,392,72,98,3,1,131,8,42
2012,VINICIUS RAPOZO DE CARVALHO,REPUBLICANOS,SP,2021,91,13,706,79,124,8,0,132,8,42
2013,VINICIUS RAPOZO DE CARVALHO,REPUBLICANOS,SP,2022,214,1,315,59,65,10,0,7,3,10
2014,VITOR LIPPI,PSDB,SP,2019,192,16,322,15,108,4,1,169,0,22
2015,VITOR LIPPI,PSDB,SP,2020,27,1,394,21,100,1,1,127,0,20
2016,VITOR LIPPI,PSDB,SP,2021,106,12,762,13,132,0,0,123,0,21
2017,VITOR LIPPI,PSDB,SP,2022,25,10,348,10,73,0,2,27,0,12
2018,CARLOS HENRIQUE AMORIM,UNIAO,TO,2019,420,2,322,29,110,2,1,266,10,23
2019,CARLOS HENRIQUE AMORIM,UNIAO,TO,2020,12,0,376,10,93,1,8,100,1,41
2020,CARLOS HENRIQUE AMORIM,UNIAO,TO,2021,126,4,762,16,129,0,3,99,1,40
2021,CARLOS HENRIQUE AMORIM,UNIAO,TO,2022,28,0,317,10,63,1,11,30,1,19
2022,CELIO ALVES DE MOURA,PT,TO,2019,401,6,318,156,111,1,1,255,1,29
2023,CELIO ALVES DE MOURA,PT,TO,2020,302,0,394,30,99,3,0,205,1,43
2024,CELIO ALVES DE MOURA,PT,TO,2021,285,0,736,88,125,7,0,201,1,43
2025,CELIO ALVES DE MOURA,PT,TO,2022,77,0,348,65,71,0,4,47,0,27
2026,DULCE FERREIRA PAGANI MIRANDA,MDB,TO,2019,122,4,289,9,99,14,0,181,37,22
2027,DULCE FERREIRA PAGANI MIRANDA,MDB,TO,2020,64,0,394,4,101,1,0,352,34,34
2028,DULCE FERREIRA PAGANI MIRANDA,MDB,TO,2021,55,13,681,0,117,15,0,357,34,34
2029,DULCE FERREIRA PAGANI MIRANDA,MDB,TO,2022,15,5,341,0,67,8,0,62,11,5
2030,ELI DIAS BORGES,PL,TO,2019,302,4,310,173,108,2,3,74,5,89
2031,ELI DIAS BORGES,PL,TO,2020,30,3,296,67,88,11,3,40,3,85
2032,ELI DIAS BORGES,PL,TO,2021,23,0,745,130,128,3,1,40,3,85
2033,ELI DIAS BORGES,PL,TO,2022,19,0,347,60,67,0,8,5,0,10
2034,LÁZARO BOTELHO MARTINS,PP,TO,2019,0,0,0,0,0,0,0,0,0,0
2035,LÁZARO BOTELHO MARTINS,PP,TO,2020,0,0,0,0,0,0,0,1,0,0
2036,LÁZARO BOTELHO MARTINS,PP,TO,2021,0,0,0,0,0,0,0,2,0,0
2037,LÁZARO BOTELHO MARTINS,PP,TO,2022,1,0,27,1,5,0,0,2,0,0
2038,TIAGO DE PAULA ANDRINO,PSB,TO,2019,0,0,0,0,0,0,0,0,0,0
2039,TIAGO DE PAULA ANDRINO,PSB,TO,2020,0,0,0,0,0,0,0,5,0,1
2040,TIAGO DE PAULA ANDRINO,PSB,TO,2021,0,0,0,0,0,0,0,5,0,1
2041,TIAGO DE PAULA ANDRINO,PSB,TO,2022,9,0,57,11,23,0,1,5,0,1
2042,TIAGO DIMAS BRAGA PEREIRA,PODEMOS,TO,2019,156,11,321,64,107,4,2,151,8,69
2043,TIAGO DIMAS BRAGA PEREIRA,PODEMOS,TO,2020,90,0,394,78,100,2,0,112,1,70
2044,TIAGO DIMAS BRAGA PEREIRA,PODEMOS,TO,2021,65,2,749,43,127,1,4,102,1,65
2045,TIAGO DIMAS BRAGA PEREIRA,PODEMOS,TO,2022,15,1,343,38,72,0,3,5,0,1
2046,VICENTE ALVES DE OLIVEIRA JUNIOR,PP,TO,2019,105,4,257,64,94,7,12,113,6,35
2047,VICENTE ALVES DE OLIVEIRA JUNIOR,PP,TO,2020,25,1,392,17,93,6,3,76,0,39
2048,VICENTE ALVES DE OLIVEIRA JUNIOR,PP,TO,2021,56,3,744,24,128,0,4,76,0,40
2049,VICENTE ALVES DE OLIVEIRA JUNIOR,PP,TO,2022,31,2,276,4,53,0,22,13,0,19
